size,path,is_player
0,flop_hand_cluster_0_call-raise-call-call/raise/fold/raise/raise/fold,not_player
0,flop_hand_cluster_0_call-raise-call-call/raise/fold/raise/raise/raise,not_player
0,flop_hand_cluster_0_call-raise-call-call/raise/fold/raise/raise/call,not_player
0,flop_hand_cluster_0_call-raise-call-call/raise/fold/raise/call/fold,not_player
0,flop_hand_cluster_0_call-raise-call-call/raise/fold/raise/call/raise,not_player
0,flop_hand_cluster_0_call-raise-call-call/raise/fold/raise/call/call,not_player
0,flop_hand_cluster_0_call-raise-call-call/raise/fold/call/fold/fold,not_player
0,flop_hand_cluster_0_call-raise-call-call/raise/fold/call/fold/raise,not_player
0,flop_hand_cluster_0_call-raise-call-call/raise/fold/call/fold/call,not_player
0,flop_hand_cluster_0_call-raise-call-call/raise/fold/call/raise/fold,not_player
0,flop_hand_cluster_0_call-raise-call-call/raise/fold/call/raise/raise,not_player
0,flop_hand_cluster_0_call-raise-call-call/raise/fold/call/raise/call,not_player
0,flop_hand_cluster_0_call-raise-call-call/raise/fold/call/call/fold,not_player
0,flop_hand_cluster_0_call-raise-call-call/raise/fold/call/call/raise,not_player
0,flop_hand_cluster_0_call-raise-call-call/raise/fold/call/call/call,not_player
0,flop_hand_cluster_0_call-raise-call-call/raise/raise/fold/fold/fold,not_player
0,flop_hand_cluster_0_call-raise-call-call/raise/raise/fold/fold/raise,not_player
0,flop_hand_cluster_0_call-raise-call-call/raise/raise/fold/fold/call,not_player
0,flop_hand_cluster_0_call-raise-call-call/raise/raise/fold/raise/fold,not_player
0,flop_hand_cluster_0_call-raise-call-call/raise/raise/fold/raise/raise,not_player
0,flop_hand_cluster_0_call-raise-call-call/raise/raise/fold/raise/call,not_player
0,flop_hand_cluster_0_call-raise-call-call/raise/raise/fold/call/fold,not_player
0,flop_hand_cluster_0_call-raise-call-call/raise/raise/fold/call/raise,not_player
0,flop_hand_cluster_0_call-raise-call-call/raise/raise/fold/call/call,not_player
